timestamp,src_ip,dst_ip,dst_port,protocol,flag,tipo_ataque,tipo_ataque_clean,hour,minute,protocol_num,flag_num,src_ip_3oct,dst_ip_3oct
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
,192.168.33.216,192.168.159.52,8080,TCP,S,SYN Flood,SYN Flood,,,0.0,6,33,159
